path	sentence	age	gender	accents
common_voice_en_36866139.mp3	I really cannot express how uneasy this made me.	15-year-old	male	American
common_voice_en_36866141.mp3	Later he went to work for Harper's Magazine and was sent to Paris.	15-year-old	male	American
common_voice_en_36866142.mp3	Blackthorne can also fire blindly behind himself.	15-year-old	male	American
common_voice_en_36866145.mp3	The Holroyd family are commemorated in the surrounding panels.	15-year-old	male	American
common_voice_en_36866146.mp3	It is tolerant of varying salinity and sometimes occurs in estuaries.	15-year-old	male	American
common_voice_en_36866147.mp3	Also on the National Register are Middleham Chapel and Morgan Hill Farm.	15-year-old	male	American
common_voice_en_36866149.mp3	He also befriends Captain Snow, an owl, and Squire Julian Gingivere, a cat.	15-year-old	male	American
common_voice_en_36866151.mp3	Nor does he always discriminate between important and unimportant events.	15-year-old	male	American
common_voice_en_36866154.mp3	It is made of granite.	15-year-old	male	American
common_voice_en_36866157.mp3	He has one cap for the Netherlands national football team.	15-year-old	male	American
common_voice_en_36866158.mp3	The push-button start became standard, likewise a passive entry and a rear-view camera.	15-year-old	male	American
common_voice_en_36866162.mp3	It may also be interpreted as a speech act.	15-year-old	male	American
common_voice_en_36866163.mp3	The film took seven years to get made due to its controversial subject.	15-year-old	male	American
common_voice_en_36866164.mp3	Bacterial infection is another significant contributing factor in developing uveitis.	15-year-old	male	American
common_voice_en_36866165.mp3	Some of the cast enjoyed working on The Shining.	15-year-old	male	American
common_voice_en_36866167.mp3	He was a member of the James-Younger Gang.	15-year-old	male	American
common_voice_en_36866168.mp3	Both received positive reviews.	15-year-old	male	American
common_voice_en_36866174.mp3	The national Boy Scouts then removed the men from the scouting organization altogether.	15-year-old	male	American
common_voice_en_36866175.mp3	Steve eventually forces Red Skull out, placing him back into his robot body.	15-year-old	male	American
common_voice_en_36866176.mp3	Eisenberger's daughter was Agnes Eisenberger, concert artist manager, and editor of The Brahms Notebooks.	15-year-old	male	American
common_voice_en_36866177.mp3	He died one year later in Saint Petersburg.	15-year-old	male	American
common_voice_en_36866180.mp3	He became a close friend and collaborator of Ronald Searle.	15-year-old	male	American
common_voice_en_36866185.mp3	She was taken during the battle.	15-year-old	male	American
common_voice_en_36871610.mp3	Mostly between twenty and fifty heads are arranged in corymbs in diameter.	15-year-old	male	American
common_voice_en_36871611.mp3	Aquamarine contains no or little noticeable inclusions.	15-year-old	male	American
common_voice_en_36871627.mp3	The Iroquois and British left the siege through Oneida Lake.	15-year-old	male	American
common_voice_en_36871655.mp3	His father had become unstable, angry and occasionally violent in his later years.	15-year-old	male	American
common_voice_en_36871681.mp3	Uzbekistan entered seven swimmers.	15-year-old	male	American
common_voice_en_36871691.mp3	That's all we need.	15-year-old	male	American
common_voice_en_36871694.mp3	One of the most important motor racing championships in Italy.	15-year-old	male	American
common_voice_en_36871696.mp3	All enemies attack Shadow regardless of the mission chosen.	15-year-old	male	American
common_voice_en_36871709.mp3	In retaliation, Sunny gets drunk and gets two boys to begin a brawl.	15-year-old	male	American
common_voice_en_36871713.mp3	A paraphrase is typically more detailed than a summary.	15-year-old	male	American
common_voice_en_36871720.mp3	Obama replied that he did not want to speculate on the matter.	15-year-old	male	American
common_voice_en_36871721.mp3	He was buried in Holy Sepulchre Cemetery.	15-year-old	male	American
common_voice_en_36871777.mp3	This greatly improves the generic audio coding.	15-year-old	male	American
common_voice_en_36871778.mp3	The fire was made by an old woman and an old man.	15-year-old	male	American
common_voice_en_36871779.mp3	Using a teleprompter is similar to using cue cards.	15-year-old	male	American
common_voice_en_36871787.mp3	These borrowings, dating back to the colonial period, are often labeled as Anglo-Indian.	15-year-old	male	American
common_voice_en_36871788.mp3	He graduated from John F. Kennedy High School in Bellmore.	15-year-old	male	American
common_voice_en_36871789.mp3	He graduated from the University of Waterloo.	15-year-old	male	American
common_voice_en_36871896.mp3	The area is part of the Akron metropolitan area.	15-year-old	male	American
common_voice_en_36872018.mp3	His regular position is fullback.	15-year-old	male	American
common_voice_en_36872019.mp3	It emphasizes user-generated content.	15-year-old	male	American
common_voice_en_36872020.mp3	He was born at Barcelona.	15-year-old	male	American
common_voice_en_36872023.mp3	Then air would be pumped in from air compressors at the surface.	15-year-old	male	American
common_voice_en_36872024.mp3	The compact with North Carolina requires games to have an element of skill.	15-year-old	male	American
common_voice_en_36872025.mp3	Littlewood claims to have discovered a scientific way to God.	15-year-old	male	American
common_voice_en_36872026.mp3	This series usually arises as the Taylor series of some known function.	15-year-old	male	American
common_voice_en_36872114.mp3	They were gas-lighted throughout and equipped with hot and cold running water.	15-year-old	male	American
common_voice_en_36872137.mp3	Rich also emceed the festival.	15-year-old	male	American
common_voice_en_36872140.mp3	The Lower Merion police have cleared Johns of any involvement.	15-year-old	male	American
common_voice_en_36872141.mp3	Her research considers new approaches to make and analyse sugars.	15-year-old	male	American
common_voice_en_36872144.mp3	These incursions were among the reasons Gregory gave for excommunicating Guiscard.	15-year-old	male	American
common_voice_en_36872145.mp3	It is therefore the oldest collection specifically of clocks and watches in the world.	15-year-old	male	American
common_voice_en_36872146.mp3	During its lifetime agricultural science has been a particular focus for the school.	15-year-old	male	American
common_voice_en_36872148.mp3	The relationship between Behan and Clancy was never repaired.	15-year-old	male	American
common_voice_en_36872150.mp3	Since then a large number of family members have been discovered, especially in vertebrates.	15-year-old	male	American
common_voice_en_36872154.mp3	One of the examples is Sharp.	15-year-old	male	American
common_voice_en_36872163.mp3	Elections across the London Boroughs are currently held every four years.	15-year-old	male	American
common_voice_en_36872164.mp3	We found quarters after all, you know.	15-year-old	male	American
common_voice_en_36872240.mp3	Soon thereafter both Burros and Madole were released pending appeal.	15-year-old	male	American
common_voice_en_36872244.mp3	The thunderstorms increased as outflow improved.	15-year-old	male	American
common_voice_en_36872245.mp3	His family lived on Kenmore Avenue in Chicago's far north side.	15-year-old	male	American
common_voice_en_36872246.mp3	He is a founder of the Mayors' Institute on City Design.	15-year-old	male	American
common_voice_en_36872249.mp3	He is currently one of the writers and executive producers for Shadowhunters.	15-year-old	male	American
common_voice_en_36872250.mp3	The event was known as the International Walk for Justice and Freedom.	15-year-old	male	American
common_voice_en_36872252.mp3	The leaf edges are not modified into false indusia.	15-year-old	male	American
common_voice_en_36872256.mp3	The cycling stage proceeds around a marked course, typically on public roads.	15-year-old	male	American
common_voice_en_36872257.mp3	Below is a partial list of Hay's work.	15-year-old	male	American
common_voice_en_36872259.mp3	The trainshed was incorporated into the Pennsylvania Convention Center.	15-year-old	male	American
common_voice_en_36872260.mp3	Saint James testified in the case.	15-year-old	male	American
common_voice_en_36872266.mp3	The incident came to be known as the Centralia Massacre.	15-year-old	male	American
common_voice_en_36872273.mp3	The paper also sought loans from wealthy progressives.	15-year-old	male	American
common_voice_en_36872280.mp3	A rear wing is located on the other side of the small courtyard.	15-year-old	male	American
common_voice_en_36872284.mp3	It consists of the pyramidal and extrapyramidal system.	15-year-old	male	American
common_voice_en_36872285.mp3	The chef's peace of mind was restored.	15-year-old	male	American
common_voice_en_36872288.mp3	Lennier saved Mollari from the explosion and was injured in his place.	15-year-old	male	American
common_voice_en_36872289.mp3	It is also the location of the Rhondda Sports Centre.	15-year-old	male	American
common_voice_en_36872291.mp3	The line had few direct ramps into malls and lacked escalators.	15-year-old	male	American
common_voice_en_36872292.mp3	The region is also known for the draft breed called the trait du Nord.	15-year-old	male	American
common_voice_en_36872294.mp3	Sedalia played home games at Liberty Park in Sedalia.	15-year-old	male	American
common_voice_en_36872295.mp3	He was bound to never be absent from his house for a single night.	15-year-old	male	American
common_voice_en_36872297.mp3	Scapegoat features a Dutch nursery rhyme.	15-year-old	male	American
common_voice_en_36872298.mp3	The song also peaked at number ten on the Irish Singles Chart.	15-year-old	male	American
common_voice_en_36872299.mp3	The prayer has appeared in many versions.	15-year-old	male	American
